fsq_id,categories,chains,closed_bucket,distance,link,name_x,timezone,geocodes.main.latitude,geocodes.main.longitude,geocodes.roof.latitude,geocodes.roof.longitude,location.address,location.census_block,location.country,location.dma,location.formatted_address,location.locality,location.postcode,location.region,location.address_extended,location.cross_street,geocodes.drop_off.latitude,geocodes.drop_off.longitude,geocodes.front_door.latitude,geocodes.front_door.longitude,related_places.parent.fsq_id,related_places.parent.categories,related_places.parent.name,station,related_places.children,Unnamed: 0,name_y,longitude,latitude,free_bikes,empty_slots
62c0752cb4a9b9362ed37ba5,"[{'id': 13003, 'name': 'Bar', 'short_name': 'Bar', 'plural_name': 'Bars', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],Unsure,868,/v3/places/62c0752cb4a9b9362ed37ba5,Rope Hounds,America/Chicago,36.367264,-94.209897,36.367264,-94.209897,407 SW A St,50070205012028,US,Fort Smith-Fay-Sprngdl,"407 SW A St, Bentonville, AR 72712",Bentonville,72712,AR,,,36.367267,-94.210311,,,,,,0,,0,Walmart International,-94.2196,36.36721,7,6
53bc1f30498e09a2d6403c79,"[{'id': 13054, 'name': 'Food Truck', 'short_name': 'Food Truck', 'plural_name': 'Food Trucks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/streetfood_', 'suffix': '.png'}}]",[],Unsure,885,/v3/places/53bc1f30498e09a2d6403c79,Trickdilly,America/Chicago,36.3667,-94.209723,36.3667,-94.209723,501 SW A St,50070205042016,US,Fort Smith-Fay-Sprngdl,"501 SW A St, Bentonville, AR 72712",Bentonville,72712,AR,,,,,,,,,,0,,0,Walmart International,-94.2196,36.36721,7,6
5bd1f823cbcdee002c09f924,"[{'id': 13053, 'name': 'Food Stand', 'short_name': 'Food Stand', 'plural_name': 'Food Stands', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/movingtarget_', 'suffix': '.png'}}]",[],LikelyOpen,914,/v3/places/5bd1f823cbcdee002c09f924,Cacahuzintle,America/Chicago,36.364499,-94.209951,36.364499,-94.209951,715 SW A St,50070205042018,US,Fort Smith-Fay-Sprngdl,"715 SW A St, Bentonville, AR 72712",Bentonville,72712,AR,,,36.364487,-94.21034,,,,,,0,,0,Walmart International,-94.2196,36.36721,7,6
59b29270e1f0aa6d9e0cf117,"[{'id': 13035, 'name': 'Coffee Shop', 'short_name': 'Coffee Shop', 'plural_name': 'Coffee Shops', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],LikelyOpen,920,/v3/places/59b29270e1f0aa6d9e0cf117,Heroes Coffee,America/Chicago,36.36452,-94.209875,36.36452,-94.209875,124 SW 8th St,50070205042018,US,Fort Smith-Fay-Sprngdl,"124 SW 8th St (A St), Bentonville, AR 72712",Bentonville,72712,AR,,A St,36.364231,-94.209877,,,,,,0,,0,Walmart International,-94.2196,36.36721,7,6
57472b62498e39394b61dae0,"[{'id': 13002, 'name': 'Bakery', 'short_name': 'Bakery', 'plural_name': 'Bakeries', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],Unsure,934,/v3/places/57472b62498e39394b61dae0,Wild Grains Gluten Free Bakery,America/Chicago,36.359611,-94.215114,36.359611,-94.215114,1111 S Walton Blvd,50070206042034,US,Fort Smith-Fay-Sprngdl,"1111 S Walton Blvd, Bentonville, AR 72712",Bentonville,72712,AR,,,36.359363,-94.215388,,,,,,0,,0,Walmart International,-94.2196,36.36721,7,6
5c253dcb724750002cd8c28f,"[{'id': 13035, 'name': 'Coffee Shop', 'short_name': 'Coffee Shop', 'plural_name': 'Coffee Shops', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13036, 'name': 'Tea Room', 'short_name': 'Tea Room', 'plural_name': 'Tea Rooms', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tearoom_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],Unsure,936,/v3/places/5c253dcb724750002cd8c28f,Kennedy Coffee,America/Chicago,36.359169,-94.216067,36.359169,-94.216067,1108 S Walton Blvd,50070206043006,US,Fort Smith-Fay-Sprngdl,"1108 S Walton Blvd, Bentonville, AR 72712",Bentonville,72712,AR,,,36.359594,-94.215598,,,4d1272ed1f95236a9e003e06,"[{'id': 11045, 'name': 'Bank', 'short_name': 'Bank', 'plural_name': 'Banks', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/financial_', 'suffix': '.png'}}]",First Western Bank,0,,0,Walmart International,-94.2196,36.36721,7,6
4f32714a19836c91c7d840c0,"[{'id': 13046, 'name': 'Ice Cream Parlor', 'short_name': 'Ice Cream', 'plural_name': 'Ice Cream Parlors', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/icecream_', 'suffix': '.png'}}]","[{'id': '16e84ee0-992b-0132-fd75-7a163eb2a6fc', 'name': 'TCBY'}]",Unsure,937,/v3/places/4f32714a19836c91c7d840c0,TCBY,America/Chicago,36.359169,-94.216067,36.359169,-94.216067,1108 S Walton Blvd,50070206043006,US,Fort Smith-Fay-Sprngdl,"1108 S Walton Blvd, Bentonville, AR 72712",Bentonville,72712,AR,,,,,,,,,,0,,0,Walmart International,-94.2196,36.36721,7,6
615a0801e9afed76e2255910,"[{'id': 13003, 'name': 'Bar', 'short_name': 'Bar', 'plural_name': 'Bars', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",[],LikelyOpen,944,/v3/places/615a0801e9afed76e2255910,Tree House,America/Chicago,36.36879,-94.209229,36.36879,-94.209229,310 S Main St,50070205012018,US,Fort Smith-Fay-Sprngdl,"310 S Main St, Bentonville, AR 72712",Bentonville,72712,AR,,,36.36879,-94.208895,,,,,,0,,0,Walmart International,-94.2196,36.36721,7,6
6dc723777e11ddb22405b392,"[{'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],LikelyOpen,631,/v3/places/6dc723777e11ddb22405b392,Rolling Taco Mexican Food,,36.364475,-94.213412,36.364475,-94.213412,410 SW 8th St,50070206042027,US,Fort Smith-Fay-Sprngdl,"410 SW 8th St, Bentonville, AR 72712",Bentonville,72712,AR,,,36.364193,-94.213419,,,,,,0,,0,Walmart International,-94.2196,36.36721,7,6
d502368115b345d94b0eae48,"[{'id': 13009, 'name': 'Cocktail Bar', 'short_name': 'Cocktail', 'plural_name': 'Cocktail Bars', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'short_name': 'Lounge', 'plural_name': 'Lounges', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13032, 'name': 'Cafe, Coffee, and Tea House', 'short_name': 'Cafe, Coffee, and Tea House', 'plural_name': 'Cafes, Coffee, and Tea Houses', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}]",[],VeryLikelyOpen,801,/v3/places/d502368115b345d94b0eae48,The HUB Bike Lounge,,36.367122,-94.210646,36.367122,-94.210646,410 SW A St,50070206042021,US,Fort Smith-Fay-Sprngdl,"410 SW A St, Bentonville, AR 72712",Bentonville,72712,AR,Ste 2,,36.367119,-94.210312,,,,,,0,,0,Walmart International,-94.2196,36.36721,7,6
10e412a4215740372c7e2891,"[{'id': 13031, 'name': 'Burger Joint', 'short_name': 'Burgers', 'plural_name': 'Burger Joints', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}]",[],VeryLikelyOpen,837,/v3/places/10e412a4215740372c7e2891,The Witching Hour,,36.365047,-94.210633,36.365047,-94.210633,704 SW A St,50070206042029,US,Fort Smith-Fay-Sprngdl,"704 SW A St, Bentonville, AR 72712",Bentonville,72712,AR,,,36.365035,-94.210349,,,,,,0,,0,Walmart International,-94.2196,36.36721,7,6
88f1fb8d0d7e4c8622f9aa8d,"[{'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],VeryLikelyOpen,953,/v3/places/88f1fb8d0d7e4c8622f9aa8d,Spud Doctors,,36.363291,-94.210123,36.363291,-94.210123,903 SW A St,50070205042019,US,Fort Smith-Fay-Sprngdl,"903 SW A St, Bentonville, AR 72712",Bentonville,72712,AR,,,36.363292,-94.210336,,,,,,0,,0,Walmart International,-94.2196,36.36721,7,6
4bb0c114f964a520085a3ce3,"[{'id': 13055, 'name': 'Fried Chicken Joint', 'short_name': 'Fried Chicken', 'plural_name': 'Fried Chicken Joints', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/friedchicken_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'short_name': 'American', 'plural_name': 'American Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'short_name': 'Fast Food', 'plural_name': 'Fast Food Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]","[{'id': '16d16020-992b-0132-fd75-7a163eb2a6fc', 'name': 'Chick-fil-A'}]",VeryLikelyOpen,716,/v3/places/4bb0c114f964a520085a3ce3,Chick-fil-A,America/Chicago,36.370851,-94.220982,36.370851,-94.220982,209 S Walton Blvd,50070206042005,US,Fort Smith-Fay-Sprngdl,"209 S Walton Blvd, Bentonville, AR 72712",Bentonville,72712,AR,,,,,,,,,,1,,1,Walmart Supply Chain,-94.2229,36.3771,4,4
4f2dd80fe4b0d411bb846af4,"[{'id': 13303, 'name': 'Mexican Restaurant', 'short_name': 'Mexican', 'plural_name': 'Mexican Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}}]",[],LikelyOpen,196,/v3/places/4f2dd80fe4b0d411bb846af4,Las Palmas,America/Chicago,36.375592,-94.221753,36.375592,-94.221753,301 N Walton Blvd,50070206061028,US,Fort Smith-Fay-Sprngdl,"301 N Walton Blvd (3rd Street), Bentonville, AR 72712",Bentonville,72712,AR,,3rd Street,,,,,,,,1,,1,Walmart Supply Chain,-94.2229,36.3771,4,4
4b75eb7cf964a520e82e2ee3,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'short_name': 'Fast Food', 'plural_name': 'Fast Food Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}, {'id': 13388, 'name': 'Wings Joint', 'short_name': 'Wings', 'plural_name': 'Wings Joints', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/wings_', 'suffix': '.png'}}]","[{'id': 'f8567cff-cda7-4bed-81e1-ee4517377bdc', 'name': 'Wingstop'}]",VeryLikelyOpen,236,/v3/places/4b75eb7cf964a520e82e2ee3,Wingstop,America/Chicago,36.374969,-94.222023,36.374969,-94.222023,231 N Walton Blvd,50070206061034,US,Fort Smith-Fay-Sprngdl,"231 N Walton Blvd, Bentonville, AR 72712",Bentonville,72712,AR,Ste 1,,,,,,,,,1,,1,Walmart Supply Chain,-94.2229,36.3771,4,4
4ba15e03f964a520a4b037e3,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'short_name': 'Fast Food', 'plural_name': 'Fast Food Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}, {'id': 13303, 'name': 'Mexican Restaurant', 'short_name': 'Mexican', 'plural_name': 'Mexican Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}}, {'id': 13306, 'name': 'Taco Restaurant', 'short_name': 'Tacos', 'plural_name': 'Taco Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/taco_', 'suffix': '.png'}}]","[{'id': 'ab4b8010-d68a-012e-5619-003048cad9da', 'name': 'Taco Bell'}]",VeryLikelyOpen,560,/v3/places/4ba15e03f964a520a4b037e3,Taco Bell,America/Chicago,36.372173,-94.222018,36.372095,-94.222027,102 S Walton Blvd,50070206061038,US,Fort Smith-Fay-Sprngdl,"102 S Walton Blvd, Bentonville, AR 72712",Bentonville,72712,AR,,,36.37207,-94.221657,36.372173,-94.222018,,,,1,,1,Walmart Supply Chain,-94.2229,36.3771,4,4
4b814da2f964a520729e30e3,"[{'id': 13046, 'name': 'Ice Cream Parlor', 'short_name': 'Ice Cream', 'plural_name': 'Ice Cream Parlors', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/icecream_', 'suffix': '.png'}}, {'id': 17057, 'name': 'Food and Beverage Retail', 'short_name': 'Food & Beverage', 'plural_name': 'Food and Beverage Retail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/foodanddrink_', 'suffix': '.png'}}]",[],LikelyOpen,947,/v3/places/4b814da2f964a520729e30e3,Braum's,America/Chicago,36.385423,-94.221785,36.385423,-94.221785,1119 N Walton Blvd,50070206061033,US,Fort Smith-Fay-Sprngdl,"1119 N Walton Blvd, Bentonville, AR 72712",Bentonville,72712,AR,,,,,,,,,,1,,1,Walmart Supply Chain,-94.2229,36.3771,4,4
4eb47221b8f786e274c7e9c7,"[{'id': 13064, 'name': 'Pizzeria', 'short_name': 'Pizza', 'plural_name': 'Pizzerias', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'short_name': 'Fast Food', 'plural_name': 'Fast Food Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]","[{'id': 'ab4ab7c0-d68a-012e-5619-003048cad9da', 'name': ""Papa John's Pizza""}]",VeryLikelyOpen,236,/v3/places/4eb47221b8f786e274c7e9c7,Papa John's Pizza,America/Chicago,36.375057,-94.22215,36.375057,-94.22215,231 N Walton Blvd,50070206061034,US,Fort Smith-Fay-Sprngdl,"231 N Walton Blvd, Bentonville, AR 72712",Bentonville,72712,AR,Ste 5,,,,,,,,,1,,1,Walmart Supply Chain,-94.2229,36.3771,4,4
5b61ee4a1953f3002c6354fb,"[{'id': 13035, 'name': 'Coffee Shop', 'short_name': 'Coffee Shop', 'plural_name': 'Coffee Shops', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}]","[{'id': '423c7cca-c445-4761-8823-de54a40a3094', 'name': ""Scooter's Coffee""}]",VeryLikelyOpen,635,/v3/places/5b61ee4a1953f3002c6354fb,Scotters Coffee,America/Chicago,36.371404,-94.222094,36.371404,-94.222094,206 S Walton Blvd,50070206043000,US,Fort Smith-Fay-Sprngdl,"206 S Walton Blvd, Bentonville, AR 72712",Bentonville,72712,AR,,,,,,,,,,1,,1,Walmart Supply Chain,-94.2229,36.3771,4,4
4bba2e081261d13a5854ea98,"[{'id': 13039, 'name': 'Deli', 'short_name': 'Deli', 'plural_name': 'Delis', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'short_name': 'Fast Food', 'plural_name': 'Fast Food Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}, {'id': 13334, 'name': 'Sandwich Spot', 'short_name': 'Sandwich Spot', 'plural_name': 'Sandwich Spots', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}]","[{'id': 'ab4bee40-d68a-012e-5619-003048cad9da', 'name': 'Subway'}]",VeryLikelyOpen,590,/v3/places/4bba2e081261d13a5854ea98,Subway,America/Chicago,36.371997,-94.221039,36.371997,-94.221039,813 W Central Ave,50070206042004,US,Fort Smith-Fay-Sprngdl,"813 W Central Ave, Bentonville, AR 72712",Bentonville,72712,AR,Ste 10,,,,,,,,,1,,1,Walmart Supply Chain,-94.2229,36.3771,4,4
4ee24fc430f87dc0a6c23382,"[{'id': 13034, 'name': 'Café', 'short_name': 'Café', 'plural_name': 'Cafés', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}]",[],LikelyOpen,79,/v3/places/4ee24fc430f87dc0a6c23382,Logistics Cool Kids Table,America/Chicago,36.377811,-94.223034,36.377811,-94.223034,North Walton,50070206061028,US,Fort Smith-Fay-Sprngdl,"North Walton, Bentonville, AR 72712",Bentonville,72712,AR,,,,,,,,,,1,,1,Walmart Supply Chain,-94.2229,36.3771,4,4
4e8f2ec129c2117fa34f4ffa,"[{'id': 13099, 'name': 'Chinese Restaurant', 'short_name': 'Chinese', 'plural_name': 'Chinese Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'short_name': 'Fast Food', 'plural_name': 'Fast Food Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]","[{'id': '16e2ce50-992b-0132-fd75-7a163eb2a6fc', 'name': 'Panda Express'}]",VeryLikelyOpen,853,/v3/places/4e8f2ec129c2117fa34f4ffa,Panda Express,America/Chicago,36.369602,-94.221306,36.369602,-94.221306,319 S Walton Blvd,50070206042005,US,Fort Smith-Fay-Sprngdl,"319 S Walton Blvd, Bentonville, AR 72712",Bentonville,72712,AR,,,,,,,,,,1,,1,Walmart Supply Chain,-94.2229,36.3771,4,4
4e4e189cbd4101d0d7a21f6c,"[{'id': 13055, 'name': 'Fried Chicken Joint', 'short_name': 'Fried Chicken', 'plural_name': 'Fried Chicken Joints', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/friedchicken_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'short_name': 'Fast Food', 'plural_name': 'Fast Food Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]","[{'id': 'ab4beec0-d68a-012e-5619-003048cad9da', 'name': 'KFC'}]",VeryLikelyOpen,540,/v3/places/4e4e189cbd4101d0d7a21f6c,KFC,America/Chicago,36.381965,-94.221691,36.381965,-94.221691,903 N Walton Blvd,50070206061030,US,Fort Smith-Fay-Sprngdl,"903 N Walton Blvd, Bentonville, AR 72712",Bentonville,72712,AR,,,,,,,,,,1,,1,Walmart Supply Chain,-94.2229,36.3771,4,4
4f327bcc19836c91c7dc3bf7,"[{'id': 13000, 'name': 'Dining and Drinking', 'short_name': 'Dining and Drinking', 'plural_name': 'Dining and Drinking', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],Unsure,183,/v3/places/4f327bcc19836c91c7dc3bf7,Butter's Cafe,America/Chicago,36.377245,-94.220844,36.377245,-94.220844,400 N Walton Blvd,50070206052013,US,Fort Smith-Fay-Sprngdl,"400 N Walton Blvd, Bentonville, AR 72712",Bentonville,72712,AR,,,,,,,,,,1,,1,Walmart Supply Chain,-94.2229,36.3771,4,4
4b9c301ff964a520f55236e3,"[{'id': 13303, 'name': 'Mexican Restaurant', 'short_name': 'Mexican', 'plural_name': 'Mexican Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}}]",[],Unsure,196,/v3/places/4b9c301ff964a520f55236e3,Octavio's Mexican Cuisine,America/Chicago,36.375592,-94.221753,36.375592,-94.221753,301 N Walton Blvd,50070206061028,US,Fort Smith-Fay-Sprngdl,"301 N Walton Blvd, Bentonville, AR 72712",Bentonville,72712,AR,,,,,,,,,,1,,1,Walmart Supply Chain,-94.2229,36.3771,4,4
4bd03c94046076b0cc8a6f71,"[{'id': 13068, 'name': 'American Restaurant', 'short_name': 'American', 'plural_name': 'American Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'short_name': 'Fast Food', 'plural_name': 'Fast Food Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]","[{'id': '16e78f60-992b-0132-fd75-7a163eb2a6fc', 'name': 'Sonic Drive-In'}]",VeryLikelyOpen,683,/v3/places/4bd03c94046076b0cc8a6f71,Sonic Drive-In,America/Chicago,36.370993,-94.222033,36.370993,-94.222033,208 S Walton Blvd,50070206043000,US,Fort Smith-Fay-Sprngdl,"208 S Walton Blvd, Bentonville, AR 72712",Bentonville,72712,AR,,,,,,,,,,1,,1,Walmart Supply Chain,-94.2229,36.3771,4,4
507a120be4b00eb8619f4abb,"[{'id': 13064, 'name': 'Pizzeria', 'short_name': 'Pizza', 'plural_name': 'Pizzerias', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",[],Unsure,310,/v3/places/507a120be4b00eb8619f4abb,Jim's Razorback Pizza,America/Chicago,36.374848,-94.220895,36.374848,-94.220895,226 N Walton Blvd,50070206052022,US,Fort Smith-Fay-Sprngdl,"226 N Walton Blvd, Bentonville, AR 72712",Bentonville,72712,AR,,,,,,,,,,1,,1,Walmart Supply Chain,-94.2229,36.3771,4,4
4b50b9ebf964a520882f27e3,"[{'id': 13303, 'name': 'Mexican Restaurant', 'short_name': 'Mexican', 'plural_name': 'Mexican Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}}]",[],LikelyOpen,747,/v3/places/4b50b9ebf964a520882f27e3,Acambaro Mexican Restaurant,America/Chicago,36.370569,-94.220895,36.370569,-94.220895,301 S Walton Blvd,50070206042005,US,Fort Smith-Fay-Sprngdl,"301 S Walton Blvd, Bentonville, AR 72712",Bentonville,72712,AR,,,,,,,,,,1,,1,Walmart Supply Chain,-94.2229,36.3771,4,4
4f3226c319836c91c7bb3885,"[{'id': 13099, 'name': 'Chinese Restaurant', 'short_name': 'Chinese', 'plural_name': 'Chinese Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}}]",[],Unsure,472,/v3/places/4f3226c319836c91c7bb3885,China Linq,America/Chicago,36.372847,-94.223532,36.372847,-94.223532,918 W Central Ave,50070206061035,US,Fort Smith-Fay-Sprngdl,"918 W Central Ave, Bentonville, AR 72712",Bentonville,72712,AR,,,,,,,,,,1,,1,Walmart Supply Chain,-94.2229,36.3771,4,4
4c6d66f3e6b7b1f7409ca98e,"[{'id': 13276, 'name': 'Sushi Restaurant', 'short_name': 'Sushi', 'plural_name': 'Sushi Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}, {'id': 13352, 'name': 'Thai Restaurant', 'short_name': 'Thai', 'plural_name': 'Thai Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/thai_', 'suffix': '.png'}}]",[],LikelyOpen,765,/v3/places/4c6d66f3e6b7b1f7409ca98e,Taste Of Siam,America/Chicago,36.370259,-94.222038,36.370259,-94.222038,310 S Walton Blvd,50070206043000,US,Fort Smith-Fay-Sprngdl,"310 S Walton Blvd, Bentonville, AR 72712",Bentonville,72712,AR,,,,,,,,,,1,,1,Walmart Supply Chain,-94.2229,36.3771,4,4
57ee4a6b498e96e1125f90af,"[{'id': 13043, 'name': 'Donut Shop', 'short_name': 'Donuts', 'plural_name': 'Donut Shops', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/donuts_', 'suffix': '.png'}}]",[],LikelyOpen,815,/v3/places/57ee4a6b498e96e1125f90af,Paradise Donuts,America/Chicago,36.384451,-94.221766,36.384451,-94.221766,1101 N Walton Blvd,50070206061031,US,Fort Smith-Fay-Sprngdl,"1101 N Walton Blvd, Bentonville, AR 72712",Bentonville,72712,AR,,,,,,,,,,1,,1,Walmart Supply Chain,-94.2229,36.3771,4,4
4b6221f5f964a5209a372ae3,"[{'id': 13068, 'name': 'American Restaurant', 'short_name': 'American', 'plural_name': 'American Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 17057, 'name': 'Food and Beverage Retail', 'short_name': 'Food & Beverage', 'plural_name': 'Food and Beverage Retail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/foodanddrink_', 'suffix': '.png'}}]",[],LikelyOpen,904,/v3/places/4b6221f5f964a5209a372ae3,Mazzio's,America/Chicago,36.385185,-94.221761,36.385185,-94.221761,1117 N Walton Blvd,50070206061033,US,Fort Smith-Fay-Sprngdl,"1117 N Walton Blvd, Bentonville, AR 72712",Bentonville,72712,AR,,,,,,,,,,1,,1,Walmart Supply Chain,-94.2229,36.3771,4,4
4f43f68c19836ed001916f4e,"[{'id': 13065, 'name': 'Restaurant', 'short_name': 'Restaurant', 'plural_name': 'Restaurants', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",[],LikelyOpen,979,/v3/places/4f43f68c19836ed001916f4e,Maude Ethel's Family Restaurant,America/Chicago,36.385974,-94.222683,36.385974,-94.222683,927 NW 12th St,50070206061033,US,Fort Smith-Fay-Sprngdl,"927 NW 12th St, Bentonville, AR 72712",Bentonville,72712,AR,,,,,,,,,,1,,1,Walmart Supply Chain,-94.2229,36.3771,4,4
